Data;Czas;Ćwiczenie;Seria;Waga;Powt.;Uwaga;
02.02.20;17:07:22;Pompki, wąski rozstaw rąk;3;75;10;
02.02.20;17:09:14;Pompki, wąski rozstaw rąk;4;75;8;
02.02.20;17:12:54;Pompki, wąski rozstaw rąk;5;75;6;
02.02.20;17:16:19;Pompki, wąski rozstaw rąk;6;75;6;
06.02.20;21:04:15;Wiosłowanie na maszynie leverage (siedząc);1;30;10;
06.02.20;21:05:30;Wiosłowanie na maszynie leverage (siedząc);2;60;10;
06.02.20;21:08:17;Wiosłowanie na maszynie leverage (siedząc);3;60;10;
06.02.20;21:09:34;Wiosłowanie na maszynie leverage (siedząc);4;60;10;
06.02.20;21:11:39;Wiosłowanie na maszynie leverage (siedząc);5;60;8;
06.02.20;21:13:00;Wyciskanie sztangi na ławce poziomej;1;20;5;
06.02.20;21:14:30;Wyciskanie sztangi na ławce poziomej;2;40;5;
06.02.20;21:16:28;Wyciskanie sztangi na ławce poziomej;3;60;5;
06.02.20;21:21:15;Wyciskanie sztangi na ławce poziomej;4;65;10;
06.02.20;21:24:41;Wyciskanie sztangi na ławce poziomej;5;65;9;
06.02.20;21:28:12;Wyciskanie sztangi na ławce poziomej;6;65;8;
06.02.20;21:31:46;Wyciskanie sztangi na ławce poziomej;7;65;6;
06.02.20;21:34:25;Wyciskanie sztangi na ławce poziomej;8;65;6;
06.02.20;21:38:17;Wyciskanie sztangi na ławce poziomej;9;65;5;
06.02.20;21:44:13;Wyciskanie sztangi na ławce poziomej;10;65;4;
06.02.20;21:45:48;Uginanie przedramion ze sztangą podchwytem (stojąc);1;25;10;
06.02.20;21:47:12;Uginanie przedramion ze sztangą podchwytem (stojąc);2;25;10;
06.02.20;21:49:48;Uginanie przedramion ze sztangą podchwytem (stojąc);3;25;10;
06.02.20;21:51:26;Uginanie przedramion ze sztangą podchwytem (stojąc);4;25;8;
06.02.20;21:54:59;Wyciskanie francuskie linki wyciągu dolnego (stojąc);1;16,5;10;
06.02.20;21:56:13;Wyciskanie francuskie linki wyciągu dolnego (stojąc);2;16,5;12;
06.02.20;21:59:13;Wyciskanie francuskie linki wyciągu dolnego (stojąc);3;16,5;10;
06.02.20;22:01:47;Wyciskanie francuskie linki wyciągu dolnego (stojąc);4;14;5;
06.02.20;22:05:29;Wyciskanie sztangi sprzed głowy (stojac);1;20;10;
06.02.20;22:06:17;Wyciskanie sztangi sprzed głowy (stojac);2;30;5;
06.02.20;22:08:28;Wyciskanie sztangi sprzed głowy (stojac);3;35;8;
06.02.20;22:12:06;Wyciskanie sztangi sprzed głowy (stojac);4;35;8;
06.02.20;22:14:27;Wyciskanie sztangi sprzed głowy (stojac);5;35;8;
06.02.20;22:17:42;Wyciskanie sztangi sprzed głowy (stojac);6;35;8;
08.02.20;10:45:04;Uginanie nóg na maszynie (stojąc);1;10;5;
08.02.20;10:46:17;Uginanie nóg na maszynie (stojąc);2;20;10;
08.02.20;10:48:59;Uginanie nóg na maszynie (stojąc);3;20;10;
08.02.20;10:51:34;Uginanie nóg na maszynie (stojąc);4;20;10;
08.02.20;10:54:08;Uginanie nóg na maszynie (stojąc);5;20;5;
08.02.20;10:55:14;Uginanie nóg na maszynie (stojąc);6;20;5;
08.02.20;10:56:22;Wspięcia na palce ze sztangą (siedząc);1;50;5;
08.02.20;10:57:10;Wspięcia na palce ze sztangą (siedząc);2;50;5;
08.02.20;10:58:32;Wspięcia na palce ze sztangą (siedząc);3;40;11;
08.02.20;10:59:34;Wspięcia na palce ze sztangą (siedząc);4;40;12;
08.02.20;11:02:54;Wspięcia na palce ze sztangą (siedząc);5;40;15;
08.02.20;11:04:42;Wykroki ze sztangą;1;15;14;
08.02.20;11:06:48;Wykroki ze sztangą;2;15;14;
08.02.20;11:10:32;Wykroki ze sztangą;3;15;14;
08.02.20;11:13:11;Wykroki ze sztangą;4;15;14;
08.02.20;11:16:32;Wykroki ze sztangą;5;15;14;
08.02.20;11:19:38;Wykroki ze sztangą;6;15;16;
08.02.20;11:21:08;Uginanie nóg na maszynie (siedząc);1;40;10;
08.02.20;11:21:42;Uginanie nóg na maszynie (siedząc);2;40;8;
08.02.20;11:23:16;Uginanie nóg na maszynie (siedząc);3;40;8;
08.02.20;11:24:44;Uginanie nóg na maszynie (siedząc);4;40;8;
08.02.20;11:25:21;Uginanie nóg na maszynie (siedząc);5;40;8;
08.02.20;11:26:16;Prostowanie nóg na maszynie (siedzac);1;40;8;
08.02.20;11:27:46;Prostowanie nóg na maszynie (siedzac);2;40;12;
08.02.20;11:28:57;Prostowanie nóg na maszynie (siedzac);3;40;12;
09.02.20;15:11:56;Wyciskanie sztangi na ławce dodatniej;1;20;10;
09.02.20;15:15:06;Wyciskanie sztangi na ławce dodatniej;2;50;10;
09.02.20;15:19:50;Wyciskanie sztangi na ławce dodatniej;3;50;8;
09.02.20;15:24:49;Wyciskanie sztangi na ławce dodatniej;4;50;8;
09.02.20;15:27:53;Wyciskanie sztangi na ławce dodatniej;5;50;8;
09.02.20;15:30:14;Wyciskanie sztangi na ławce dodatniej;6;50;8;
09.02.20;15:33:01;Podciąganie nachwytem (średni rozstaw rąk);1;76;6;
09.02.20;15:34:58;Podciąganie nachwytem (średni rozstaw rąk);2;76;5;
09.02.20;15:38:22;Podciąganie nachwytem (średni rozstaw rąk);3;76;5;
09.02.20;15:39:56;Podciąganie nachwytem (średni rozstaw rąk);4;76;4;
09.02.20;15:42:41;Podciąganie nachwytem (średni rozstaw rąk);5;76;5;
09.02.20;15:45:30;Podciąganie nachwytem (średni rozstaw rąk);6;76;4;
09.02.20;15:47:37;Unoszenie ramion bokiem ze sztangielkami (siedząc);1;16;11;
09.02.20;15:50:17;Unoszenie ramion bokiem ze sztangielkami (siedząc);2;16;11;
09.02.20;15:52:27;Unoszenie ramion bokiem ze sztangielkami (siedząc);3;16;11;
09.02.20;15:54:09;Unoszenie ramion bokiem ze sztangielkami (siedząc);4;16;11;
09.02.20;15:57:11;Unoszenie ramion bokiem ze sztangielkami (siedząc);5;16;11;
09.02.20;15:59:11;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);1;18;12;
09.02.20;16:01:17;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);2;18;12;
09.02.20;16:02:52;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);3;18;14;
09.02.20;16:07:00;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);4;18;16;
09.02.20;16:09:23;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);5;18;10;
09.02.20;16:11:03;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);6;18;8;
09.02.20;16:12:17;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;1;20;10;
09.02.20;16:13:35;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;2;40;10;
09.02.20;16:15:10;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;3;40;10;
09.02.20;16:16:30;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;4;40;10;
09.02.20;16:18:15;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;5;40;10;
09.02.20;16:19:17;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;6;40;10;
13.02.20;20:59:30;Wyciskanie sztangi na ławce dodatniej;1;50;9;
13.02.20;21:02:07;Wyciskanie sztangi na ławce dodatniej;2;50;9;
13.02.20;21:06:18;Wyciskanie sztangi na ławce dodatniej;3;50;9;
13.02.20;21:09:09;Wyciskanie sztangi na ławce dodatniej;4;50;9;
13.02.20;21:11:59;Wyciskanie sztangi na ławce dodatniej;5;50;8;
13.02.20;21:15:58;Podciąganie nachwytem (średni rozstaw rąk);1;76;6;
13.02.20;21:17:39;Podciąganie nachwytem (średni rozstaw rąk);2;76;5;
13.02.20;21:20:41;Podciąganie nachwytem (średni rozstaw rąk);3;76;5;
13.02.20;21:23:12;Podciąganie nachwytem (średni rozstaw rąk);4;76;5;
13.02.20;21:25:44;Podciąganie nachwytem (średni rozstaw rąk);5;76;4;
13.02.20;21:28:33;Podciąganie nachwytem (średni rozstaw rąk);6;76;5;
13.02.20;21:30:55;Uginanie przedramion ze sztangą podchwytem (stojąc);1;25;10;
13.02.20;21:34:25;Uginanie przedramion ze sztangą podchwytem (stojąc);2;25;10;
13.02.20;21:37:29;Uginanie przedramion ze sztangą podchwytem (stojąc);3;25;10;
13.02.20;21:39:30;Uginanie przedramion ze sztangą podchwytem (stojąc);4;25;10;
13.02.20;21:41:26;Unoszenie ramion bokiem ze sztangielkami (siedząc);1;16;12;
13.02.20;21:42:46;Unoszenie ramion bokiem ze sztangielkami (siedząc);2;16;12;
13.02.20;21:44:20;Unoszenie ramion bokiem ze sztangielkami (siedząc);3;16;12;
13.02.20;21:46:58;Unoszenie ramion bokiem ze sztangielkami (siedząc);4;16;12;
13.02.20;21:49:05;Unoszenie ramion bokiem ze sztangielkami (siedząc);5;16;12;
13.02.20;21:50:55;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;1;40;11;
13.02.20;21:52:04;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;2;40;11;
13.02.20;21:54:00;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;3;40;10;
13.02.20;21:55:22;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;4;40;10;
13.02.20;21:57:18;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;5;40;10;
15.02.20;09:31:32;Uginanie nóg na maszynie (stojąc);1;10;10;
15.02.20;09:32:29;Uginanie nóg na maszynie (stojąc);2;20;5;
15.02.20;09:33:48;Uginanie nóg na maszynie (stojąc);3;20;6;
15.02.20;09:35:55;Uginanie nóg na maszynie (stojąc);4;20;6;
15.02.20;09:37:10;Uginanie nóg na maszynie (stojąc);5;20;6;
15.02.20;09:39:19;Uginanie nóg na maszynie (stojąc);6;20;5;
15.02.20;09:41:04;Uginanie nóg na maszynie (stojąc);7;20;6;
15.02.20;09:43:12;Uginanie nóg na maszynie (stojąc);8;20;4;
15.02.20;09:44:41;Uginanie nóg na maszynie (stojąc);9;20;4;
15.02.20;09:46:50;Wspięcia na palce na maszynie (stojąc);1;55;11;
15.02.20;09:48:32;Wspięcia na palce na maszynie (stojąc);2;55;11;
15.02.20;09:49:23;Wspięcia na palce na maszynie (stojąc);3;55;11;
15.02.20;09:50:54;Wspięcia na palce na maszynie (stojąc);4;55;11;
15.02.20;09:52:42;Wspięcia na palce na maszynie (stojąc);5;55;11;
15.02.20;09:53:40;Wspięcia na palce na maszynie (stojąc);6;55;15;
15.02.20;09:55:57;Prostowanie nóg na maszynie (siedzac);1;40;9;
15.02.20;09:57:23;Prostowanie nóg na maszynie (siedzac);2;40;9;
15.02.20;09:57:55;Prostowanie nóg na maszynie (siedzac);3;40;9;
15.02.20;09:59:58;Prostowanie nóg na maszynie (siedzac);4;40;8;
15.02.20;10:01:22;Uginanie nóg na maszynie (siedząc);1;40;16;
15.02.20;10:02:07;Uginanie nóg na maszynie (siedząc);2;40;10;
15.02.20;10:03:31;Uginanie nóg na maszynie (siedząc);3;40;8;
15.02.20;10:04:06;Uginanie nóg na maszynie (siedząc);4;40;8;
15.02.20;10:04:33;Uginanie nóg na maszynie (siedząc);5;40;8;
15.02.20;10:06:08;Wykroki ze sztangą;1;15;14;
15.02.20;10:07:37;Wykroki ze sztangą;2;15;14;
15.02.20;10:09:00;Wykroki ze sztangą;3;15;14;
15.02.20;10:10:34;Wykroki ze sztangą;4;15;14;
15.02.20;10:13:45;Wykroki ze sztangą;5;15;16;
15.02.20;10:17:11;Wykroki ze sztangą;6;15;16;
16.02.20;15:15:06;Wyciskanie sztangi na ławce poziomej;1;20;5;
16.02.20;15:15:34;Wyciskanie sztangi na ławce poziomej;2;40;5;
16.02.20;15:16:55;Wyciskanie sztangi na ławce poziomej;3;60;5;
16.02.20;15:17:53;Wyciskanie sztangi na ławce poziomej;4;70;5;
16.02.20;15:19:55;Wyciskanie sztangi na ławce poziomej;5;70;5;
16.02.20;15:23:02;Wyciskanie sztangi na ławce poziomej;6;70;5;
16.02.20;15:25:36;Wyciskanie sztangi na ławce poziomej;7;70;5;
16.02.20;15:30:23;Wyciskanie sztangi na ławce poziomej;8;55;10;
16.02.20;15:35:30;Wyciskanie sztangi na ławce poziomej;9;55;10;
16.02.20;15:37:12;Wyciskanie sztangi na ławce poziomej;10;55;12;
16.02.20;15:39:28;Wiosłowanie na wyciągu poziomym (siedząc);1;39;10;
16.02.20;15:41:11;Wiosłowanie na wyciągu poziomym (siedząc);2;45;10;
16.02.20;15:43:34;Wiosłowanie na wyciągu poziomym (siedząc);3;52;8;
16.02.20;15:45:40;Wiosłowanie na wyciągu poziomym (siedząc);4;59;6;
16.02.20;15:49:05;Wiosłowanie na wyciągu poziomym (siedząc);5;52;8;
16.02.20;15:51:23;Wiosłowanie na wyciągu poziomym (siedząc);6;45;10;
16.02.20;15:52:33;Wiosłowanie na wyciągu poziomym (siedząc);7;39;10;
16.02.20;15:55:12;Podciąganie podchwytem (średni rozstaw rąk);1;77,5;5;
16.02.20;15:56:09;Podciąganie podchwytem (średni rozstaw rąk);2;77,5;4;
16.02.20;15:58:22;Podciąganie podchwytem (średni rozstaw rąk);3;77,5;5;
16.02.20;16:02:07;Podciąganie podchwytem (średni rozstaw rąk);4;77,5;5;
16.02.20;16:03:00;Podciąganie podchwytem (średni rozstaw rąk);5;77,5;5;
16.02.20;16:05:02;Podciąganie podchwytem (średni rozstaw rąk);6;77,5;5;
16.02.20;16:06:56;Wyciskanie sztangi sprzed głowy (stojac);1;20;10;
16.02.20;16:07:49;Wyciskanie sztangi sprzed głowy (stojac);2;30;5;
16.02.20;16:09:38;Wyciskanie sztangi sprzed głowy (stojac);3;35;6;
16.02.20;16:11:25;Wyciskanie sztangi sprzed głowy (stojac);4;35;6;
16.02.20;16:13:12;Wyciskanie sztangi sprzed głowy (stojac);5;35;6;
16.02.20;16:15:51;Wyciskanie sztangi sprzed głowy (stojac);6;35;6;
16.02.20;16:18:06;Wyciskanie sztangi sprzed głowy (stojac);7;35;5;
16.02.20;16:21:51;Wyciskanie sztangi sprzed głowy (stojac);8;35;5;
16.02.20;16:24:30;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;1;40;15;
16.02.20;16:25:44;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;2;40;10;
16.02.20;16:27:43;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;3;40;10;
16.02.20;16:30:00;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;4;40;10;
16.02.20;16:31:37;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;5;40;10;
21.02.20;20:54:09;Wyciskanie sztangi na ławce poziomej;1;50;10;
21.02.20;20:56:19;Wyciskanie sztangi na ławce poziomej;2;70;6;
21.02.20;20:59:22;Wyciskanie sztangi na ławce poziomej;3;70;6;
21.02.20;21:01:43;Wyciskanie sztangi na ławce poziomej;4;70;5;
21.02.20;21:03:51;Wyciskanie sztangi na ławce poziomej;5;70;5;
21.02.20;21:05:59;Wyciskanie sztangi na ławce poziomej;6;55;12;
21.02.20;21:08:14;Wyciskanie sztangi na ławce poziomej;7;55;10;
21.02.20;21:10:24;Wyciskanie sztangi na ławce poziomej;8;55;10;
21.02.20;21:13:33;Podciąganie nachwytem (średni rozstaw rąk);1;76;6;
21.02.20;21:15:56;Podciąganie nachwytem (średni rozstaw rąk);2;76;6;
21.02.20;21:19:22;Podciąganie nachwytem (średni rozstaw rąk);3;76;5;
21.02.20;21:21:55;Podciąganie nachwytem (średni rozstaw rąk);4;76;5;
21.02.20;21:23:36;Podciąganie nachwytem (średni rozstaw rąk);5;76;4;
21.02.20;21:26:23;Podciąganie nachwytem (średni rozstaw rąk);6;76;5;
21.02.20;21:27:50;Wyciskanie sztangi sprzed głowy (stojac);1;20;10;
21.02.20;21:28:51;Wyciskanie sztangi sprzed głowy (stojac);2;30;5;
21.02.20;21:30:12;Wyciskanie sztangi sprzed głowy (stojac);3;35;8;
21.02.20;21:32:34;Wyciskanie sztangi sprzed głowy (stojac);4;35;10;
21.02.20;21:34:22;Wyciskanie sztangi sprzed głowy (stojac);5;35;6;
21.02.20;21:36:19;Wyciskanie sztangi sprzed głowy (stojac);6;35;6;
21.02.20;21:39:01;Wyciskanie sztangi sprzed głowy (stojac);7;35;6;
21.02.20;21:40:35;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);1;18;12;
21.02.20;21:41:38;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);2;18;14;
21.02.20;21:43:28;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);3;18;16;
21.02.20;21:45:52;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);4;18;18;
21.02.20;21:47:12;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);5;18;10;
21.02.20;21:48:05;Uginanie przedramion z sztangielkami w chwycie młotkowym (stojąc);6;18;4;
21.02.20;21:49:56;Wyciskanie francuskie sztangielki jednorącz (siedząc);1;9;16;
21.02.20;21:51:28;Wyciskanie francuskie sztangielki jednorącz (siedząc);2;9;16;
21.02.20;21:52:56;Wyciskanie francuskie sztangielki jednorącz (siedząc);3;9;16;
21.02.20;21:54:00;Wyciskanie francuskie sztangielki jednorącz (siedząc);4;9;16;
21.02.20;21:55:27;Wyciskanie francuskie sztangielki jednorącz (siedząc);5;9;16;
22.02.20;14:01:32;Uginanie nóg na maszynie (stojąc);1;10;15;
22.02.20;14:03:01;Uginanie nóg na maszynie (stojąc);2;15;15;
22.02.20;14:04:34;Uginanie nóg na maszynie (stojąc);3;15;10;
22.02.20;14:06:03;Uginanie nóg na maszynie (stojąc);4;15;10;
22.02.20;14:07:38;Uginanie nóg na maszynie (stojąc);5;15;11;
22.02.20;14:08:06;Uginanie nóg na maszynie (stojąc);6;15;4;
22.02.20;14:09:48;Wspięcia na palce ze sztangą (siedząc);1;40;15;
22.02.20;14:10:55;Wspięcia na palce ze sztangą (siedząc);2;40;15;
22.02.20;14:11:43;Wspięcia na palce ze sztangą (siedząc);3;40;14;
22.02.20;14:12:30;Wspięcia na palce ze sztangą (siedząc);4;40;10;
22.02.20;14:13:13;Wspięcia na palce ze sztangą (siedząc);5;40;10;
22.02.20;14:15:43;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;1;50;10;
22.02.20;14:16:34;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;2;100;10;
22.02.20;14:17:39;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;3;100;10;
22.02.20;14:20:03;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;4;100;10;
22.02.20;14:21:52;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;5;100;10;
22.02.20;14:23:31;Wypychanie ciężaru nogami na suwnicy na ławce dodatniej;6;100;10;
22.02.20;14:25:26;Prostowanie nóg na maszynie (siedzac);1;40;15;
22.02.20;14:27:10;Prostowanie nóg na maszynie (siedzac);2;40;15;
22.02.20;14:30:13;Prostowanie nóg na maszynie (siedzac);3;40;5;
22.02.20;14:32:39;Prostowanie nóg na maszynie (siedzac);4;40;5;
22.02.20;14:35:02;Uginanie nóg na maszynie (siedząc);1;40;10;
22.02.20;14:36:26;Uginanie nóg na maszynie (siedząc);2;20;20;
22.02.20;14:37:46;Uginanie nóg na maszynie (siedząc);3;30;15;
22.02.20;14:40:46;Uginanie nóg na maszynie (siedząc);4;30;15;
22.02.20;14:42:02;Uginanie nóg na maszynie (siedząc);5;30;15;
22.02.20;14:43:00;Uginanie nóg na maszynie (siedząc);6;30;10;
23.02.20;14:08:56;Wyciskanie sztangi na ławce dodatniej;1;50;10;
23.02.20;14:11:00;Wyciskanie sztangi na ławce dodatniej;2;50;9;
23.02.20;14:13:43;Wyciskanie sztangi na ławce dodatniej;3;50;9;
23.02.20;14:16:49;Wyciskanie sztangi na ławce dodatniej;4;50;9;
23.02.20;14:21:35;Wyciskanie sztangi na ławce dodatniej;5;50;9;
23.02.20;14:24:24;Wiosłowanie na maszynie leverage (siedząc);1;60;10;
23.02.20;14:25:21;Wiosłowanie na maszynie leverage (siedząc);2;60;10;
23.02.20;14:28:31;Wiosłowanie na maszynie leverage (siedząc);3;60;10;
23.02.20;14:30:31;Wiosłowanie na maszynie leverage (siedząc);4;60;10;
23.02.20;14:33:53;Podciąganie podchwytem (średni rozstaw rąk);1;77,5;6;
23.02.20;14:35:45;Podciąganie podchwytem (średni rozstaw rąk);2;77,5;6;
23.02.20;14:39:02;Podciąganie podchwytem (średni rozstaw rąk);3;77,5;6;
23.02.20;14:41:09;Podciąganie podchwytem (średni rozstaw rąk);4;77,5;5;
23.02.20;14:43:18;Podciąganie podchwytem (średni rozstaw rąk);5;77,5;4;
23.02.20;14:44:40;Podciąganie podchwytem (średni rozstaw rąk);6;77,5;3;
23.02.20;14:47:28;Unoszenie ramion bokiem ze sztangielkami (siedząc);1;16;13;
23.02.20;14:49:05;Unoszenie ramion bokiem ze sztangielkami (siedząc);2;16;13;
23.02.20;14:52:06;Unoszenie ramion bokiem ze sztangielkami (siedząc);3;16;13;
23.02.20;14:54:25;Unoszenie ramion bokiem ze sztangielkami (siedząc);4;16;13;
23.02.20;14:58:45;Unoszenie ramion bokiem ze sztangielkami (siedząc);5;16;13;
23.02.20;15:01:01;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;1;40;16;
23.02.20;15:04:49;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;2;40;11;
23.02.20;15:08:56;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;3;40;10;
23.02.20;15:11:46;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;4;40;10;
23.02.20;15:15:04;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;5;40;10;
25.02.20;21:06:37;Uginanie nóg na maszynie (stojąc);1;15;10;
25.02.20;21:08:00;Uginanie nóg na maszynie (stojąc);2;15;10;
25.02.20;21:09:40;Uginanie nóg na maszynie (stojąc);3;15;20;
25.02.20;21:11:07;Uginanie nóg na maszynie (stojąc);4;15;10;
25.02.20;21:12:44;Uginanie nóg na maszynie (stojąc);5;15;10;
25.02.20;21:13:42;Uginanie nóg na maszynie (stojąc);6;15;5;
25.02.20;21:15:11;Wspięcia na palce na maszynie (stojąc);1;55;12;
25.02.20;21:16:09;Wspięcia na palce na maszynie (stojąc);2;55;12;
25.02.20;21:17:54;Wspięcia na palce na maszynie (stojąc);3;55;12;
25.02.20;21:19:22;Wspięcia na palce na maszynie (stojąc);4;55;12;
25.02.20;21:20:31;Wspięcia na palce na maszynie (stojąc);5;55;12;
25.02.20;21:21:43;Wspięcia na palce na maszynie (stojąc);6;55;12;
25.02.20;21:23:37;Wykroki ze sztangą;1;15;14;
25.02.20;21:25:13;Wykroki ze sztangą;2;15;16;
25.02.20;21:26:58;Wykroki ze sztangą;3;15;14;
25.02.20;21:29:50;Wykroki ze sztangą;4;15;16;
25.02.20;21:32:52;Wykroki ze sztangą;5;15;14;
25.02.20;21:36:31;Wykroki ze sztangą;6;15;16;
25.02.20;21:38:22;Uginanie nóg na maszynie (siedząc);1;30;25;
25.02.20;21:40:09;Uginanie nóg na maszynie (siedząc);2;30;20;
25.02.20;21:42:08;Uginanie nóg na maszynie (siedząc);3;30;15;
25.02.20;21:42:44;Uginanie nóg na maszynie (siedząc);4;30;10;
25.02.20;21:44:22;Uginanie nóg na maszynie (siedząc);5;30;10;
25.02.20;21:44:40;Uginanie nóg na maszynie (siedząc);6;30;5;
25.02.20;21:46:38;Prostowanie nóg na maszynie (siedzac);1;40;15;
25.02.20;21:47:58;Prostowanie nóg na maszynie (siedzac);2;40;15;
25.02.20;21:49:09;Prostowanie nóg na maszynie (siedzac);3;40;6;
25.02.20;21:50:33;Prostowanie nóg na maszynie (siedzac);4;40;6;
27.02.20;21:03:33;Wyciskanie sztangi na ławce poziomej;1;50;6;
27.02.20;21:05:04;Wyciskanie sztangi na ławce poziomej;2;70;5;
27.02.20;21:08:23;Wyciskanie sztangi na ławce poziomej;3;70;7;
27.02.20;21:10:49;Wyciskanie sztangi na ławce poziomej;4;70;5;
27.02.20;21:15:02;Wyciskanie sztangi na ławce poziomej;5;70;5;
27.02.20;21:16:55;Wyciskanie sztangi na ławce poziomej;6;70;2;
27.02.20;21:19:16;Wyciskanie sztangi na ławce poziomej;7;55;15;
27.02.20;21:21:50;Wyciskanie sztangi na ławce poziomej;8;55;10;
27.02.20;21:24:02;Wyciskanie sztangi na ławce poziomej;9;55;7;
27.02.20;21:26:55;Wiosłowanie na maszynie leverage (siedząc);1;60;10;
27.02.20;21:28:47;Wiosłowanie na maszynie leverage (siedząc);2;60;10;
27.02.20;21:31:55;Wiosłowanie na maszynie leverage (siedząc);3;60;10;
27.02.20;21:34:18;Wiosłowanie na maszynie leverage (siedząc);4;60;6;
27.02.20;21:38:07;Wiosłowanie na maszynie leverage (siedząc);5;60;6;
27.02.20;21:41:21;Podciąganie nachwytem (średni rozstaw rąk);1;76;7;
27.02.20;21:42:47;Podciąganie nachwytem (średni rozstaw rąk);2;76;6;
27.02.20;21:45:15;Podciąganie nachwytem (średni rozstaw rąk);3;76;7;
27.02.20;21:46:57;Podciąganie nachwytem (średni rozstaw rąk);4;76;4;
27.02.20;21:48:54;Podciąganie nachwytem (średni rozstaw rąk);5;76;4;
27.02.20;21:50:34;Podciąganie nachwytem (średni rozstaw rąk);6;76;4;
27.02.20;21:52:08;Wyciskanie sztangi sprzed głowy (stojac);1;20;10;
27.02.20;21:53:36;Wyciskanie sztangi sprzed głowy (stojac);2;30;5;
27.02.20;21:55:05;Wyciskanie sztangi sprzed głowy (stojac);3;35;10;
27.02.20;21:57:12;Wyciskanie sztangi sprzed głowy (stojac);4;35;8;
27.02.20;21:58:55;Wyciskanie sztangi sprzed głowy (stojac);5;35;8;
27.02.20;22:00:41;Wyciskanie sztangi sprzed głowy (stojac);6;35;6;
27.02.20;22:03:02;Wyciskanie sztangi sprzed głowy (stojac);7;35;6;
27.02.20;22:05:47;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;1;40;10;
27.02.20;22:06:50;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;2;40;10;
27.02.20;22:08:57;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;3;40;10;
27.02.20;22:11:15;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;4;40;10;
27.02.20;22:12:11;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;5;40;10;
27.02.20;22:13:53;Wyciskanie sztangi na ławce poziomej, wąski rozstaw rąk;6;40;10;
29.02.20;13:41:49;Wykroki ze sztangą;1;15;32;
29.02.20;13:45:08;Wykroki ze sztangą;2;15;40;
29.02.20;13:48:48;Wykroki ze sztangą;3;15;20;
29.02.20;13:51:38;Uginanie nóg na maszynie (stojąc);1;15;20;
29.02.20;13:54:00;Uginanie nóg na maszynie (stojąc);2;15;15;
29.02.20;13:56:30;Uginanie nóg na maszynie (stojąc);3;15;10;
29.02.20;13:58:52;Uginanie nóg na maszynie (stojąc);4;15;11;
29.02.20;14:02:03;Uginanie nóg na maszynie (stojąc);5;15;11;
29.02.20;14:03:56;Wspięcia na palce na maszynie (stojąc);1;55;13;
29.02.20;14:06:52;Wspięcia na palce na maszynie (stojąc);2;55;13;
29.02.20;14:08:39;Wspięcia na palce na maszynie (stojąc);3;55;13;
29.02.20;14:09:39;Wspięcia na palce na maszynie (stojąc);4;55;13;
29.02.20;14:12:04;Wspięcia na palce na maszynie (stojąc);5;55;13;
29.02.20;14:15:43;Wspięcia na palce na maszynie (stojąc);6;55;13;
